serial,kWh,kW,kVARh,kVAR,Time_stamp
3098000032,3665.09,0.012,1481.71,0.008,"2018-11-23 07:30:00"
3098000032,3665.1,0.01,1481.71,0.008,"2018-11-23 08:00:00"
3098000032,3665.1,0.01,1481.71,0.008,"2018-11-23 08:30:00"
3098000032,3665.11,0.014,1481.72,0.01,"2018-11-23 09:00:00"
3098000032,3665.12,0.01,1481.72,0.008,"2018-11-23 09:30:00"
3098000032,3665.12,0.01,1481.73,0.01,"2018-11-23 10:00:00"
3098000032,3665.13,0.012,1481.73,0.008,"2018-11-23 10:30:00"
3098000032,3665.13,0.01,1481.74,0.008,"2018-11-23 11:00:00"
3098000032,3665.14,0.01,1481.74,0.01,"2018-11-23 11:30:00"
3098000032,3665.14,0.01,1481.75,0.01,"2018-11-23 12:00:00"
3098000032,3665.15,0.01,1481.75,0.008,"2018-11-23 12:30:00"
3098000032,3665.15,0.012,1481.75,0.008,"2018-11-23 13:00:00"
3098000032,3665.16,0.01,1481.76,0.008,"2018-11-23 13:30:00"
3098000032,3665.16,0.01,1481.76,0.012,"2018-11-23 14:00:00"
3098000032,3665.17,0.01,1481.77,0.008,"2018-11-23 14:30:00"
3098000032,3665.17,0.012,1481.77,0.01,"2018-11-23 15:00:00"
3098000032,3665.18,0.012,1481.78,0.008,"2018-11-23 15:30:00"
3098000032,3665.19,0.01,1481.78,0.008,"2018-11-23 16:00:00"
3098000032,3665.19,0.01,1481.79,0.01,"2018-11-23 16:30:00"
3098000032,3665.2,0.01,1481.79,0.008,"2018-11-23 17:00:00"
3098000032,3665.2,0.01,1481.79,0.008,"2018-11-23 17:30:00"
3098000032,3665.21,0.012,1481.8,0.008,"2018-11-23 18:00:00"
3098000032,3665.21,0.01,1481.8,0.012,"2018-11-23 18:30:00"
3098000032,3665.22,0.01,1481.81,0.008,"2018-11-23 19:00:00"
3098000032,3665.22,0.012,1481.81,0.01,"2018-11-23 19:30:00"
3098000032,3665.23,0.012,1481.82,0.008,"2018-11-23 20:00:00"
3098000032,3665.23,0.01,1481.82,0.008,"2018-11-23 20:30:00"
3098000032,3665.24,0.01,1481.83,0.01,"2018-11-23 21:00:00"
3098000032,3665.24,0.01,1481.83,0.008,"2018-11-23 21:30:00"
3098000032,3665.25,0.012,1481.83,0.01,"2018-11-23 22:00:00"
3098000032,3665.25,0.012,1481.84,0.008,"2018-11-23 22:30:00"
3098000032,3665.26,0.01,1481.84,0.008,"2018-11-23 23:00:00"
3098000032,3665.26,0.01,1481.85,0.01,"2018-11-23 23:30:00"
3098000032,3665.27,0.012,1481.85,0.008,"2018-11-24 00:00:00"
3098000032,3665.28,0.01,1481.86,0.008,"2018-11-24 00:30:00"
3098000032,3665.28,0.01,1481.86,0.008,"2018-11-24 01:00:00"
3098000032,3665.29,0.01,1481.86,0.008,"2018-11-24 01:30:00"
3098000032,3665.29,0.012,1481.87,0.01,"2018-11-24 02:00:00"
3098000032,3665.3,0.01,1481.87,0.01,"2018-11-24 02:30:00"
3098000032,3665.3,0.01,1481.88,0.008,"2018-11-24 03:00:00"
3098000032,3665.31,0.012,1481.88,0.008,"2018-11-24 03:30:00"
3098000032,3665.31,0.01,1481.89,0.01,"2018-11-24 04:00:00"
3098000032,3665.32,0.01,1481.89,0.008,"2018-11-24 04:30:00"
3098000032,3665.32,0.012,1481.9,0.008,"2018-11-24 05:00:00"
3098000032,3665.33,0.01,1481.9,0.01,"2018-11-24 05:30:00"
3098000032,3665.33,0.01,1481.9,0.008,"2018-11-24 06:00:00"
3098000032,3665.34,0.01,1481.91,0.008,"2018-11-24 06:30:00"
3098000032,3665.34,0.01,1481.91,0.008,"2018-11-24 07:00:00"
3098000032,3665.35,0.01,1481.92,0.008,"2018-11-24 07:30:00"
3098000032,3665.35,0.01,1481.92,0.008,"2018-11-24 08:00:00"
3098000032,3665.36,0.01,1481.92,0.008,"2018-11-24 08:30:00"
3098000032,3665.36,0.01,1481.93,0.008,"2018-11-24 09:00:00"
3098000032,3665.37,0.012,1481.93,0.008,"2018-11-24 09:30:00"
3098000032,3665.38,0.01,1481.94,0.01,"2018-11-24 10:00:00"
3098000032,3665.38,0.01,1481.94,0.008,"2018-11-24 10:30:00"
3098000032,3665.39,0.01,1481.94,0.008,"2018-11-24 11:00:00"
3098000032,3665.39,0.01,1481.95,0.01,"2018-11-24 11:30:00"
3098000032,3665.4,0.012,1481.95,0.01,"2018-11-24 12:00:00"
3098000032,3665.4,0.01,1481.96,0.008,"2018-11-24 12:30:00"
3098000032,3665.41,0.01,1481.96,0.008,"2018-11-24 13:00:00"
3098000032,3665.41,0.012,1481.97,0.01,"2018-11-24 13:30:00"
3098000032,3665.42,0.01,1481.97,0.008,"2018-11-24 14:00:00"
3098000032,3665.42,0.01,1481.98,0.01,"2018-11-24 14:30:00"
3098000032,3665.43,0.01,1481.98,0.01,"2018-11-24 15:00:00"
3098000032,3665.43,0.008,1481.98,0.004,"2018-11-24 15:30:00"
3098000032,3665.44,0.01,1481.99,0.01,"2018-11-24 16:00:00"
3098000032,3665.44,0.01,1481.99,0.008,"2018-11-24 16:30:00"
3098000032,3665.45,0.01,1482,0.008,"2018-11-24 17:00:00"
3098000032,3665.45,0.01,1482,0.008,"2018-11-24 17:30:00"
3098000032,3665.45,0.002,1482,0.002,"2018-11-24 18:00:00"
3098000032,3665.46,0.01,1482.01,0.01,"2018-11-24 18:30:00"
3098000032,3665.46,0.01,1482.01,0.008,"2018-11-24 19:00:00"
3098000032,3665.47,0.01,1482.02,0.008,"2018-11-24 19:30:00"
3098000032,3665.47,0.01,1482.02,0.01,"2018-11-24 20:00:00"
3098000032,3665.48,0.012,1482.02,0.008,"2018-11-24 20:30:00"
3098000032,3665.48,0.01,1482.03,0.008,"2018-11-24 21:00:00"
3098000032,3665.49,0.012,1482.03,0.01,"2018-11-24 21:30:00"
3098000032,3665.49,0.01,1482.04,0.008,"2018-11-24 22:00:00"
3098000032,3665.5,0.012,1482.04,0.008,"2018-11-24 22:30:00"
3098000032,3665.5,0.01,1482.05,0.01,"2018-11-24 23:00:00"
3098000032,3665.51,0.01,1482.05,0.008,"2018-11-24 23:30:00"
3098000032,3665.52,0.012,1482.06,0.01,"2018-11-25 00:00:00"
3098000032,3665.52,0.01,1482.06,0.008,"2018-11-25 00:30:00"
3098000032,3665.53,0.01,1482.06,0.008,"2018-11-25 01:00:00"
3098000032,3665.53,0.01,1482.07,0.008,"2018-11-25 01:30:00"
3098000032,3665.54,0.012,1482.07,0.008,"2018-11-25 02:00:00"
3098000032,3665.54,0.008,1482.07,0.008,"2018-11-25 02:30:00"
3098000032,3665.55,0.01,1482.08,0.01,"2018-11-25 03:00:00"
3098000032,3665.55,0.01,1482.08,0.008,"2018-11-25 03:30:00"
3098000032,3665.56,0.012,1482.09,0.008,"2018-11-25 04:00:00"
3098000032,3665.56,0.01,1482.09,0.008,"2018-11-25 04:30:00"
3098000032,3665.57,0.01,1482.1,0.01,"2018-11-25 05:00:00"
3098000032,3665.57,0.012,1482.1,0.008,"2018-11-25 05:30:00"
3098000032,3665.58,0.01,1482.1,0.008,"2018-11-25 06:00:00"
3098000032,3665.58,0.01,1482.11,0.008,"2018-11-25 06:30:00"
3098000032,3665.59,0.01,1482.11,0.008,"2018-11-25 07:00:00"
3098000032,3665.59,0.012,1482.12,0.008,"2018-11-25 07:30:00"
3098000032,3665.6,0.008,1482.12,0.008,"2018-11-25 08:00:00"
3098000032,3665.6,0.01,1482.12,0.008,"2018-11-25 08:30:00"
3098000032,3665.61,0.01,1482.13,0.012,"2018-11-25 09:00:00"
3098000032,3665.61,0.014,1482.14,0.008,"2018-11-25 09:30:00"
3098000032,3665.62,0.01,1482.14,0.008,"2018-11-25 10:00:00"
3098000032,3665.67,0.092,1482.16,0.044,"2018-11-25 10:30:00"
3098000032,3665.87,0.412,1482.25,0.176,"2018-11-25 11:00:00"
3098000032,3665.88,0.01,1482.25,0.008,"2018-11-25 11:30:00"
3098000032,3665.88,0.01,1482.26,0.008,"2018-11-25 12:00:00"
3098000032,3665.89,0.01,1482.26,0.008,"2018-11-25 12:30:00"
3098000032,3665.89,0.008,1482.27,0.008,"2018-11-25 13:00:00"
3098000032,3665.9,0.012,1482.27,0.008,"2018-11-25 13:30:00"
3098000032,3665.9,0.01,1482.27,0.01,"2018-11-25 14:00:00"
3098000032,3665.91,0.01,1482.28,0.01,"2018-11-25 14:30:00"
3098000032,3665.91,0.01,1482.28,0.008,"2018-11-25 15:00:00"
3098000032,3665.92,0.01,1482.29,0.008,"2018-11-25 15:30:00"
3098000032,3665.92,0.01,1482.29,0.008,"2018-11-25 16:00:00"
3098000032,3665.93,0.01,1482.3,0.008,"2018-11-25 16:30:00"
3098000032,3665.93,0.01,1482.3,0.01,"2018-11-25 17:00:00"
3098000032,3665.94,0.008,1482.31,0.01,"2018-11-25 17:30:00"
3098000032,3665.94,0.012,1482.31,0.008,"2018-11-25 18:00:00"
3098000032,3665.95,0.01,1482.31,0.008,"2018-11-25 18:30:00"
3098000032,3665.95,0.01,1482.32,0.01,"2018-11-25 19:00:00"
3098000032,3665.96,0.01,1482.32,0.008,"2018-11-25 19:30:00"
3098000032,3665.96,0.01,1482.33,0.008,"2018-11-25 20:00:00"
3098000032,3665.97,0.01,1482.33,0.008,"2018-11-25 20:30:00"
3098000032,3665.97,0.01,1482.33,0.01,"2018-11-25 21:00:00"
3098000032,3665.98,0.012,1482.34,0.008,"2018-11-25 21:30:00"
3098000032,3665.98,0.01,1482.34,0.008,"2018-11-25 22:00:00"
3098000032,3665.99,0.01,1482.35,0.01,"2018-11-25 22:30:00"
3098000032,3665.99,0.012,1482.35,0.008,"2018-11-25 23:00:00"
3098000032,3666,0.012,1482.36,0.01,"2018-11-25 23:30:00"
3098000032,3666.01,0.012,1482.36,0.008,"2018-11-26 00:00:00"
3098000032,3666.01,0.01,1482.36,0.008,"2018-11-26 00:30:00"
3098000032,3666.02,0.012,1482.37,0.01,"2018-11-26 01:00:00"
3098000032,3666.02,0.01,1482.38,0.01,"2018-11-26 01:30:00"
3098000032,3666.03,0.01,1482.38,0.01,"2018-11-26 02:00:00"
3098000032,3666.03,0.014,1482.38,0.008,"2018-11-26 02:30:00"
3098000032,3666.04,0.01,1482.39,0.01,"2018-11-26 03:00:00"
3098000032,3666.04,0.01,1482.39,0.008,"2018-11-26 03:30:00"
3098000032,3666.05,0.012,1482.4,0.01,"2018-11-26 04:00:00"
3098000032,3666.05,0.01,1482.4,0.008,"2018-11-26 04:30:00"
3098000032,3666.06,0.01,1482.41,0.008,"2018-11-26 05:00:00"
3098000032,3666.07,0.012,1482.41,0.01,"2018-11-26 05:30:00"
3098000032,3666.07,0.01,1482.42,0.008,"2018-11-26 06:00:00"
3098000032,3666.07,0.008,1482.42,0.008,"2018-11-26 06:30:00"
3098000032,3666.08,0.012,1482.42,0.008,"2018-11-26 07:00:00"
3098000032,3666.09,0.01,1482.43,0.008,"2018-11-26 07:30:00"
3098000032,3666.09,0.008,1482.43,0.008,"2018-11-26 08:00:00"
3098000032,3666.09,0.01,1482.44,0.008,"2018-11-26 08:30:00"
3098000032,3666.1,0.012,1482.44,0.008,"2018-11-26 09:00:00"
3098000032,3666.1,0.008,1482.44,0.008,"2018-11-26 09:30:00"
3098000032,3666.11,0.01,1482.45,0.008,"2018-11-26 10:00:00"
3098000032,3666.11,0.01,1482.45,0.008,"2018-11-26 10:30:00"
3098000032,3666.12,0.01,1482.46,0.01,"2018-11-26 11:00:00"
3098000032,3666.12,0.008,1482.46,0.01,"2018-11-26 11:30:00"
3098000032,3666.13,0.012,1482.46,0.008,"2018-11-26 12:00:00"
3098000032,3666.14,0.01,1482.47,0.008,"2018-11-26 12:30:00"
3098000032,3666.14,0.008,1482.47,0.008,"2018-11-26 13:00:00"
3098000032,3666.14,0.01,1482.48,0.008,"2018-11-26 13:30:00"
3098000032,3666.15,0.01,1482.48,0.01,"2018-11-26 14:00:00"
3098000032,3666.15,0.01,1482.49,0.008,"2018-11-26 14:30:00"
3098000032,3666.16,0.01,1482.49,0.006,"2018-11-26 15:00:00"
3098000032,3666.16,0.008,1482.49,0.008,"2018-11-26 15:30:00"
3098000032,3666.17,0.01,1482.5,0.008,"2018-11-26 16:00:00"
3098000032,3666.17,0.01,1482.5,0.01,"2018-11-26 16:30:00"
3098000032,3666.18,0.008,1482.51,0.008,"2018-11-26 17:00:00"
3098000032,3666.18,0.01,1482.51,0.01,"2018-11-26 17:30:00"
3098000032,3666.19,0.01,1482.52,0.008,"2018-11-26 18:00:00"
3098000032,3666.19,0.01,1482.52,0.008,"2018-11-26 18:30:00"
3098000032,3666.2,0.01,1482.52,0.01,"2018-11-26 19:00:00"
3098000032,3666.2,0.01,1482.53,0.008,"2018-11-26 19:30:00"
3098000032,3666.21,0.01,1482.53,0.008,"2018-11-26 20:00:00"
3098000032,3666.21,0.01,1482.54,0.008,"2018-11-26 20:30:00"
3098000032,3666.22,0.008,1482.54,0.01,"2018-11-26 21:00:00"
3098000032,3666.22,0.01,1482.55,0.008,"2018-11-26 21:30:00"
3098000032,3666.23,0.012,1482.55,0.008,"2018-11-26 22:00:00"
3098000032,3666.23,0.01,1482.55,0.008,"2018-11-26 22:30:00"
3098000032,3666.24,0.01,1482.56,0.01,"2018-11-26 23:00:00"
3098000032,3666.24,0.01,1482.56,0.008,"2018-11-26 23:30:00"
3098000032,3666.25,0.012,1482.57,0.008,"2018-11-27 00:00:00"
3098000032,3666.25,0.008,1482.57,0.01,"2018-11-27 00:30:00"
3098000032,3666.26,0.01,1482.57,0.008,"2018-11-27 01:00:00"
3098000032,3666.26,0.012,1482.58,0.01,"2018-11-27 01:30:00"
3098000032,3666.27,0.012,1482.58,0.008,"2018-11-27 02:00:00"
3098000032,3666.27,0.01,1482.59,0.01,"2018-11-27 02:30:00"
3098000032,3666.28,0.01,1482.59,0.008,"2018-11-27 03:00:00"
3098000032,3666.28,0.01,1482.6,0.008,"2018-11-27 03:30:00"
3098000032,3666.29,0.01,1482.6,0.01,"2018-11-27 04:00:00"
3098000032,3666.29,0.012,1482.61,0.008,"2018-11-27 04:30:00"
3098000032,3666.3,0.01,1482.61,0.01,"2018-11-27 05:00:00"
3098000032,3666.31,0.012,1482.62,0.01,"2018-11-27 05:30:00"
3098000032,3666.31,0.012,1482.62,0.008,"2018-11-27 06:00:00"
3098000032,3666.32,0.008,1482.62,0.008,"2018-11-27 06:30:00"
3098000032,3666.32,0.01,1482.63,0.008,"2018-11-27 07:00:00"
3098000032,3666.32,0.008,1482.63,0.008,"2018-11-27 07:30:00"
3098000032,3666.33,0.012,1482.64,0.008,"2018-11-27 08:00:00"
3098000032,3666.34,0.01,1482.64,0.008,"2018-11-27 08:30:00"
3098000032,3666.34,0.01,1482.65,0.01,"2018-11-27 09:00:00"
3098000032,3666.35,0.012,1482.65,0.008,"2018-11-27 09:30:00"
3098000032,3666.35,0.012,1482.65,0.01,"2018-11-27 10:00:00"
3098000032,3666.36,0.012,1482.66,0.008,"2018-11-27 10:30:00"
3098000032,3666.36,0.012,1482.66,0.01,"2018-11-27 11:00:00"
3098000032,3666.37,0.012,1482.67,0.008,"2018-11-27 11:30:00"
3098000032,3666.38,0.008,1482.67,0.008,"2018-11-27 12:00:00"
3098000032,3666.38,0.008,1482.68,0.008,"2018-11-27 12:30:00"
3098000032,3666.39,0.012,1482.68,0.008,"2018-11-27 13:00:00"
3098000032,3666.39,0.012,1482.68,0.008,"2018-11-27 13:30:00"
3098000032,3666.4,0.01,1482.69,0.01,"2018-11-27 14:00:00"
3098000032,3666.4,0.012,1482.69,0.008,"2018-11-27 14:30:00"
3098000032,3666.41,0.01,1482.7,0.008,"2018-11-27 15:00:00"
3098000032,3666.41,0.01,1482.7,0.008,"2018-11-27 15:30:00"
3098000032,3666.42,0.008,1482.7,0.01,"2018-11-27 16:00:00"
3098000032,3666.42,0.01,1482.71,0.008,"2018-11-27 16:30:00"
3098000032,3666.43,0.008,1482.71,0.008,"2018-11-27 17:00:00"
3098000032,3666.43,0.012,1482.72,0.008,"2018-11-27 17:30:00"
3098000032,3666.44,0.008,1482.72,0.008,"2018-11-27 18:00:00"
3098000032,3666.44,0.01,1482.72,0.008,"2018-11-27 18:30:00"
3098000032,3666.45,0.01,1482.73,0.008,"2018-11-27 19:00:00"
3098000032,3666.45,0.008,1482.73,0.008,"2018-11-27 19:30:00"
3098000032,3666.45,0.01,1482.74,0.008,"2018-11-27 20:00:00"
3098000032,3666.46,0.01,1482.74,0.01,"2018-11-27 20:30:00"
3098000032,3666.46,0.01,1482.75,0.008,"2018-11-27 21:00:00"
3098000032,3666.47,0.012,1482.75,0.008,"2018-11-27 21:30:00"
3098000032,3666.47,0.008,1482.76,0.01,"2018-11-27 22:00:00"
3098000032,3666.48,0.01,1482.76,0.008,"2018-11-27 22:30:00"
3098000032,3666.48,0.01,1482.76,0.008,"2018-11-27 23:00:00"
3098000032,3666.49,0.01,1482.77,0.008,"2018-11-27 23:30:00"
3098000032,3666.5,0.012,1482.77,0.01,"2018-11-28 00:00:00"
3098000032,3666.5,0.01,1482.78,0.008,"2018-11-28 00:30:00"
3098000032,3666.5,0.008,1482.78,0.008,"2018-11-28 01:00:00"
3098000032,3666.51,0.012,1482.79,0.01,"2018-11-28 01:30:00"
3098000032,3666.51,0.01,1482.79,0.008,"2018-11-28 02:00:00"
3098000032,3666.52,0.012,1482.79,0.008,"2018-11-28 02:30:00"
3098000032,3666.53,0.012,1482.8,0.01,"2018-11-28 03:00:00"
3098000032,3666.53,0.01,1482.8,0.008,"2018-11-28 03:30:00"
3098000032,3666.54,0.01,1482.81,0.008,"2018-11-28 04:00:00"
3098000032,3666.54,0.012,1482.81,0.01,"2018-11-28 04:30:00"
3098000032,3666.55,0.01,1482.81,0.008,"2018-11-28 05:00:00"
3098000032,3666.55,0.01,1482.82,0.012,"2018-11-28 05:30:00"
3098000032,3666.56,0.012,1482.82,0.008,"2018-11-28 06:00:00"
3098000032,3666.56,0.008,1482.83,0.008,"2018-11-28 06:30:00"
3098000032,3666.57,0.01,1482.83,0.008,"2018-11-28 07:00:00"
3098000032,3666.57,0.01,1482.84,0.008,"2018-11-28 07:30:00"
3098000032,3666.58,0.012,1482.84,0.01,"2018-11-28 08:00:00"
3098000032,3666.58,0.01,1482.85,0.008,"2018-11-28 08:30:00"
3098000032,3666.59,0.01,1482.85,0.008,"2018-11-28 09:00:00"
3098000032,3666.59,0.002,1482.85,0.002,"2018-11-28 14:00:00"
3098000032,3666.6,0.008,1482.86,0.008,"2018-11-28 14:30:00"
3098000032,3666.6,0.01,1482.86,0.008,"2018-11-28 15:00:00"
3098000032,3666.59,0,1482.85,0.004,"2018-11-28 09:30:00"
3098000032,3666.61,0.01,1482.86,0.008,"2018-11-28 15:30:00"
3098000032,3666.61,0.008,1482.87,0.008,"2018-11-28 16:00:00"
3098000032,3666.61,0.01,1482.87,0.008,"2018-11-28 16:30:00"
3098000032,3666.62,0.008,1482.88,0.008,"2018-11-28 17:00:00"
3098000032,3666.62,0.01,1482.88,0.008,"2018-11-28 17:30:00"
3098000032,3666.63,0.01,1482.89,0.008,"2018-11-28 18:00:00"
3098000032,3666.63,0.008,1482.89,0.008,"2018-11-28 18:30:00"
3098000032,3666.64,0.012,1482.89,0.008,"2018-11-28 19:00:00"
3098000032,3666.64,0.01,1482.9,0.01,"2018-11-28 19:30:00"
3098000032,3666.65,0.01,1482.9,0.008,"2018-11-28 20:00:00"
3098000032,3666.65,0.01,1482.91,0.008,"2018-11-28 20:30:00"
3098000032,3666.66,0.01,1482.91,0.01,"2018-11-28 21:00:00"
3098000032,3666.67,0.012,1482.92,0.008,"2018-11-28 21:30:00"
3098000032,3666.67,0.01,1482.92,0.01,"2018-11-28 22:00:00"
3098000032,3666.68,0.01,1482.92,0.008,"2018-11-28 22:30:00"
3098000032,3666.68,0.012,1482.93,0.008,"2018-11-28 23:00:00"
3098000032,3666.69,0.01,1482.93,0.01,"2018-11-28 23:30:00"
3098000032,3666.69,0.01,1482.94,0.008,"2018-11-29 00:00:00"
3098000032,3666.7,0.012,1482.94,0.01,"2018-11-29 00:30:00"
3098000032,3666.7,0.01,1482.95,0.012,"2018-11-29 01:00:00"
3098000032,3666.71,0.01,1482.95,0.008,"2018-11-29 01:30:00"
3098000032,3666.71,0.014,1482.96,0.01,"2018-11-29 02:00:00"
3098000032,3666.72,0.01,1482.96,0.01,"2018-11-29 02:30:00"
3098000032,3666.73,0.012,1482.97,0.008,"2018-11-29 03:00:00"
3098000032,3666.73,0.012,1482.97,0.01,"2018-11-29 03:30:00"
3098000032,3666.74,0.01,1482.98,0.01,"2018-11-29 04:00:00"
3098000032,3666.74,0.012,1482.98,0.01,"2018-11-29 04:30:00"
3098000032,3666.75,0.014,1482.99,0.012,"2018-11-29 05:00:00"
3098000032,3666.75,0.012,1482.99,0.008,"2018-11-29 05:30:00"
3098000032,3666.76,0.01,1483,0.01,"2018-11-29 06:00:00"
3098000032,3666.76,0.01,1483,0.008,"2018-11-29 06:30:00"
3098000032,3666.77,0.012,1483,0.008,"2018-11-29 07:00:00"
3098000032,3666.78,0.01,1483.01,0.01,"2018-11-29 07:30:00"
3098000032,3666.78,0.01,1483.01,0.008,"2018-11-29 08:00:00"
3098000032,3666.79,0.01,1483.02,0.008,"2018-11-29 08:30:00"
3098000032,3666.79,0.01,1483.02,0.008,"2018-11-29 09:00:00"
3098000032,3666.8,0.01,1483.03,0.01,"2018-11-29 09:30:00"
3098000032,3666.8,0.01,1483.03,0.008,"2018-11-29 10:00:00"
3098000032,3666.81,0.012,1483.04,0.01,"2018-11-29 10:30:00"
3098000032,3666.81,0.012,1483.04,0.01,"2018-11-29 11:00:00"
3098000032,3666.82,0.01,1483.05,0.01,"2018-11-29 11:30:00"
3098000032,3666.82,0.01,1483.05,0.01,"2018-11-29 12:00:00"
3098000032,3666.83,0.012,1483.05,0.008,"2018-11-29 12:30:00"
3098000032,3666.83,0.01,1483.06,0.01,"2018-11-29 13:00:00"
3098000032,3666.84,0.012,1483.06,0.008,"2018-11-29 13:30:00"
3098000032,3666.84,0.01,1483.07,0.01,"2018-11-29 14:00:00"
3098000032,3666.85,0.01,1483.07,0.01,"2018-11-29 14:30:00"
3098000032,3666.86,0.012,1483.08,0.01,"2018-11-29 15:00:00"
3098000032,3666.86,0.01,1483.08,0.008,"2018-11-29 15:30:00"
3098000032,3666.87,0.01,1483.09,0.01,"2018-11-29 16:00:00"
3098000032,3666.87,0.01,1483.09,0.008,"2018-11-29 16:30:00"
3098000032,3666.88,0.01,1483.09,0.008,"2018-11-29 17:00:00"
3098000032,3666.88,0.01,1483.1,0.008,"2018-11-29 17:30:00"
3098000032,3666.89,0.008,1483.1,0.008,"2018-11-29 18:00:00"
3098000032,3666.89,0.01,1483.11,0.01,"2018-11-29 18:30:00"
3098000032,3666.9,0.014,1483.11,0.008,"2018-11-29 19:00:00"
3098000032,3666.9,0.01,1483.12,0.008,"2018-11-29 19:30:00"
3098000032,3666.91,0.01,1483.12,0.01,"2018-11-29 20:00:00"
3098000032,3666.91,0.01,1483.12,0.008,"2018-11-29 20:30:00"
3098000032,3666.92,0.01,1483.13,0.01,"2018-11-29 21:00:00"
3098000032,3666.92,0.01,1483.13,0.008,"2018-11-29 21:30:00"
3098000032,3666.93,0.012,1483.14,0.008,"2018-11-29 22:00:00"
3098000032,3666.93,0.01,1483.14,0.01,"2018-11-29 22:30:00"
3098000032,3666.94,0.01,1483.15,0.008,"2018-11-29 23:00:00"
3098000032,3666.94,0.01,1483.15,0.01,"2018-11-29 23:30:00"
3098000032,3666.95,0.012,1483.16,0.008,"2018-11-30 00:00:00"
3098000032,3666.95,0.01,1483.16,0.008,"2018-11-30 00:30:00"
3098000032,3666.96,0.01,1483.16,0.008,"2018-11-30 01:00:00"
3098000032,3666.96,0.008,1483.17,0.008,"2018-11-30 01:30:00"
3098000032,3666.97,0.012,1483.17,0.01,"2018-11-30 02:00:00"
3098000032,3666.97,0.01,1483.18,0.008,"2018-11-30 02:30:00"
3098000032,3666.98,0.01,1483.18,0.008,"2018-11-30 03:00:00"
3098000032,3666.99,0.012,1483.19,0.008,"2018-11-30 03:30:00"
3098000032,3666.99,0.01,1483.19,0.01,"2018-11-30 04:00:00"
3098000032,3667,0.01,1483.19,0.01,"2018-11-30 04:30:00"
3098000032,3667,0.012,1483.2,0.008,"2018-11-30 05:00:00"
3098000032,3667.01,0.01,1483.2,0.01,"2018-11-30 05:30:00"
3098000032,3667.01,0.01,1483.21,0.008,"2018-11-30 06:00:00"
3098000032,3667.02,0.01,1483.21,0.008,"2018-11-30 06:30:00"
3098000032,3667.02,0.01,1483.22,0.008,"2018-11-30 07:00:00"
3098000032,3667.03,0.01,1483.22,0.01,"2018-11-30 07:30:00"
3098000032,3667.03,0.01,1483.22,0.008,"2018-11-30 08:00:00"
3098000032,3667.04,0.012,1483.23,0.008,"2018-11-30 08:30:00"
3098000032,3667.04,0.01,1483.23,0.008,"2018-11-30 09:00:00"
3098000032,3667.05,0.008,1483.24,0.01,"2018-11-30 09:30:00"
3098000032,3667.05,0.012,1483.24,0.008,"2018-11-30 10:00:00"
3098000032,3667.06,0.012,1483.25,0.008,"2018-11-30 10:30:00"
3098000032,3667.06,0.01,1483.25,0.008,"2018-11-30 11:00:00"
3098000032,3667.07,0.01,1483.26,0.01,"2018-11-30 11:30:00"
3098000032,3667.07,0.01,1483.26,0.01,"2018-11-30 12:00:00"
3098000032,3667.08,0.01,1483.26,0.008,"2018-11-30 12:30:00"
3098000032,3667.08,0.012,1483.27,0.01,"2018-11-30 13:00:00"
3098000032,3667.09,0.01,1483.27,0.008,"2018-11-30 13:30:00"
3098000032,3667.09,0.01,1483.28,0.01,"2018-11-30 14:00:00"
3098000032,3667.1,0.01,1483.28,0.008,"2018-11-30 14:30:00"
3098000032,3667.1,0.01,1483.29,0.012,"2018-11-30 15:00:00"
3098000032,3667.11,0.012,1483.29,0.008,"2018-11-30 15:30:00"
3098000032,3667.11,0.01,1483.3,0.01,"2018-11-30 16:00:00"
3098000032,3667.12,0.01,1483.3,0.008,"2018-11-30 16:30:00"
3098000032,3667.12,0.01,1483.31,0.01,"2018-11-30 17:00:00"
3098000032,3667.13,0.01,1483.31,0.008,"2018-11-30 17:30:00"
3098000032,3667.14,0.012,1483.31,0.01,"2018-11-30 18:00:00"
3098000032,3667.14,0.01,1483.32,0.008,"2018-11-30 18:30:00"
3098000032,3667.15,0.01,1483.32,0.008,"2018-11-30 19:00:00"
3098000032,3667.15,0.008,1483.33,0.008,"2018-11-30 19:30:00"
3098000032,3667.16,0.01,1483.33,0.008,"2018-11-30 20:00:00"
3098000032,3667.16,0.01,1483.34,0.01,"2018-11-30 20:30:00"
3098000032,3667.17,0.012,1483.34,0.008,"2018-11-30 21:00:00"
3098000032,3667.17,0.01,1483.34,0.01,"2018-11-30 21:30:00"
3098000032,3667.18,0.01,1483.35,0.008,"2018-11-30 22:00:00"
3098000032,3667.18,0.012,1483.35,0.01,"2018-11-30 22:30:00"
3098000032,3667.19,0.01,1483.36,0.008,"2018-11-30 23:00:00"
3098000032,3667.19,0.01,1483.36,0.008,"2018-11-30 23:30:00"
3098000032,3667.2,0,1483.37,0,"2018-12-01 00:00:00"
3098000032,3667.2,0.01,1483.37,0.012,"2018-12-01 00:30:00"
3098000032,3667.21,0.008,1483.38,0.008,"2018-12-01 01:00:00"
3098000032,3667.21,0.012,1483.38,0.01,"2018-12-01 01:30:00"
3098000032,3667.22,0.01,1483.39,0.008,"2018-12-01 02:00:00"
3098000032,3667.22,0.01,1483.39,0.008,"2018-12-01 02:30:00"
3098000032,3667.23,0.012,1483.39,0.01,"2018-12-01 03:00:00"
